title,url,ingredient
아이들이 참 좋아하는 칠리소스 칠리덮밥 칠리콘카르네 만들기,http://www.10000recipe.com/recipe/7000852,"[['칠리캔850g'], ['베이크드빈스420g'], ['스위트콘340g'], ['베이컨110g'], ['블랙퍼스트소시지210g'], ['미트볼300g'], ['양파200g'], ['통마늘60g'], ['버터2큰술'], ['마늘칩적당량'], ['타코시즈닝3큰술'], ['설탕2큰술'], ['다진쪽파4큰술'], ['맛술2큰술'], ['참기름2큰술']]"
초간단레시피 카레만드는법 오징어카레 카레맛있게만드는법,http://www.10000recipe.com/recipe/7000853,"[['오징어1마리'], ['새우1줌'], ['스위트콘5T'], ['카레가루2-3T'], ['생수적당히'], ['양파적당히'], ['감자적당히']]"
고깃집 된장찌개 비법 어렵지 않아요,http://www.10000recipe.com/recipe/7000854,"[['대패삼겹살4점'], ['애호박1/4개'], ['양파1/2개'], ['대파1/3대'], ['청양고추1개'], ['두부1/2모'], ['된장2숟가락'], ['쌈장2숟가락'], ['고춧가루1/2숟가락'], ['물400ml'], ['다시다1/2숟가락']]"
매콤한 오징어 덮밥 만드는법,http://www.10000recipe.com/recipe/7000855,"[['오징어1마리'], ['양파1개'], ['당근약간'], ['붉은고추1개'], ['대파1/2대'], ['마늘2톨'], ['오일2스푼'], ['참기름1스푼'], ['고추장3큰술'], ['고추가루3스푼'], ['간장3스푼'], ['액젓1/2스푼'], ['설탕1.5스푼'], ['맛술1스푼']]"
도토리묵무침,http://www.10000recipe.com/recipe/7000856,"[['도토리묵1팩'], ['쪽파2뿌리'], ['참기름1스푼'], ['조미김3장'], ['통깨1스푼'], ['소금약간'], ['후춧가루약간']]"
매일 먹어도 질리지 않는 대표 봄나물 취나물된장무침,http://www.10000recipe.com/recipe/7000857,"[['취나물150g'], ['굵은소금1/2숟가락'], ['된장2/3숟가락'], ['고추장1/3숟가락'], ['다진마늘1/2숟가락'], ['참기름1숟가락'], ['깨소금1/2숟가락']]"
"고구마 부침 만들기, 달달한 고구마가 꿀맛이에요",http://www.10000recipe.com/recipe/7000858,"[['고구마3개'], ['부침가루1큰술'], ['튀김가루3큰술'], ['달걀1개'], ['파슬리가루조금'], ['소금1꼬집'], ['물1.5컵']]"
묵은지등갈비찜,http://www.10000recipe.com/recipe/7000859,"[['등갈비1kg'], ['묵은지1/2포기'], ['대파넉넉히'], ['다진마늘1스푼'], ['고춧가루1스푼'], ['쌀뜨물5컵'], ['고춧가루3스푼'], ['다진마늘3스푼'], ['진간장3스푼'], ['맛술3스푼'], ['생강가루약간'], ['설탕1스푼'], ['참치액3스푼']]"
깻잎향 가득 제육볶음 만드는법,http://www.10000recipe.com/recipe/7000860,"[['돼지고기앞다리살600g'], ['깻잎30장'], ['양파1개'], ['대파1대'], ['청양고추2개'], ['다진마늘1스푼'], ['참기름1스푼'], ['고추장3스푼'], ['고추가루3스푼'], ['양조간장3스푼'], ['설탕2스푼'], ['매실청1스푼'], ['맛술3스푼'], ['상추1봉지'], ['깻잎20-30장'], ['쌈장2-3스푼']]"
가문어통족 버터구이 술도둑,http://www.10000recipe.com/recipe/7000861,"[['가문어통족2/3팩'], ['버터'], ['마요네즈약간'], ['양조간장약간'], ['고추냉이또는청양고추약간'], ['고추장약간']]"
콩나물 아삭아삭 맛있는 콩나물 불고기 ~ 콩불 만드는법,http://www.10000recipe.com/recipe/7000862,"[['콩나물300g'], ['돼지고기앞다리살300g'], ['양파1/2개'], ['대파1대'], ['깻잎5장'], ['청양고추2개'], ['참기름1스푼'], ['후추약간'], ['고추장2큰술'], ['고추가루2큰술'], ['양조간장2큰술'], ['다진마늘1큰술'], ['다진생강약간'], ['맛술2큰술'], ['설탕1큰술'], ['매실청1큰술']]"
연근조림 레시피,http://www.10000recipe.com/recipe/7000863,"[['연근640g'], ['진간장4'], ['맛술2'], ['물엿3'], ['올리고당2'], ['참기름1']]"
미역초무침 레시피,http://www.10000recipe.com/recipe/7000864,"[['미역200g'], ['양파1개'], ['고추장4'], ['고춧가루2'], ['설탕4'], ['진간장4'], ['식초6'], ['다진마늘2']]"
어묵요리 오뎅국 끓이는 법 / 어묵국,http://www.10000recipe.com/recipe/7000865,"[['어묵'], ['무'], ['대파'], ['국간장1'], ['참치액젓1'], ['다진마늘1'], ['소금약간']]"
미역줄기볶음 레시피,http://www.10000recipe.com/recipe/7000866,"[['미역줄기200g'], ['양파1/2개'], ['다진마늘1'], ['액젓2'], ['설탕1'], ['참기름1']]"
아스파라거스 소고기말이 식감도 굿!!,http://www.10000recipe.com/recipe/7000867,"[['아스파라거스9개'], ['소고기250g'], ['간장2T'], ['굴소스1/2T'], ['매실액1T'], ['생강청1/3T'], ['들기름1/3T'], ['다진마늘1T'], ['다진파1T'], ['술1T'], ['생수2T'], ['들기름1/2T'], ['식용유1/2T']]"
바나나 딸기주스 만들기(딸기 바나나 스무디),http://www.10000recipe.com/recipe/7000868,"[['딸기8개135g'], ['바나나2개118g'], ['우유200ml'], ['꿀1-1.5큰술']]"
맛있는간식 떡볶이,http://www.10000recipe.com/recipe/7000869,"[['쌀떡200g'], ['밀떡200g'], ['어묵100g'], ['건면1개'], ['고추장3T'], ['간장1T'], ['매실액1T'], ['생강청1/2T'], ['다진마늘1/2T']]"
들기름으로 방풍나물무치기,http://www.10000recipe.com/recipe/7000870,"[['방풍나물250g'], ['된장1T'], ['통들깨1t'], ['생들기름1/2T']]"
명엽채볶음 만드는 법 부드럽게 솔솔 떨어지는 명태포 명태채볶음,http://www.10000recipe.com/recipe/7000872,"[['명엽채200g'], ['식용유2숟가락'], ['간장1숟가락'], ['맛술1숟가락'], ['올리고당1.5숟가락'], ['마요네즈1숟가락'], ['후추약간'], ['통깨적당히']]"
달래장 :: 입맛 없을 땐 맛있는 달래 양념장 달래간장 달래손질법,http://www.10000recipe.com/recipe/7000873,"[['달래1묶음'], ['홍고추1개'], ['진간장3큰술'], ['매실액2큰술'], ['멸치액젓1큰술'], ['설탕0.5큰술'], ['고춧가루0.5큰술'], ['참기름0.5큰술'], ['통깨1큰술']]"
두릅전,http://www.10000recipe.com/recipe/7000874,"[['두릅200g'], ['튀김가루3숟가락'], ['카놀라유적당히'], ['계란3개'], ['간장1'], ['식초1/2']]"
김치찌개 맛있게 끓이는법(돼지고기 삼겹살 김치찌개),http://www.10000recipe.com/recipe/7000875,"[['돼지고기삼겹살185g'], ['묵은지165g'], ['두부150g'], ['청양고추1개12g'], ['홍고추1개6g'], ['양파70g'], ['표고버섯1개23g'], ['대파35g'], ['다진마늘1큰술'], ['들기름1큰술'], ['들기름0.5큰술'], ['고춧가루0.5큰술'], ['쌀뜨물800ml'], ['국간장1.5큰술'], ['까나리액젓1.5-2큰술'], ['소금2꼬집']]"
다이어트 초간단레시피 [목살알배추찜],http://www.10000recipe.com/recipe/7000876,"[['목살400g'], ['알배추1/2통'], ['소금후추약간'], ['청양고추1/2개'], ['홍고추1/2개'], ['간장3큰술'], ['맛술3큰술'], ['식초2큰술'], ['올리고당1큰술'], ['물1큰술'], ['통깨약간']]"
바질 토스트 만들기,http://www.10000recipe.com/recipe/7000877,"[['식빵1개'], ['바질페스토1숟가락'], ['마요네즈'], ['달걀1개'], ['소금조금'], ['후추조금'], ['모짜렐라치즈'], ['파슬리약간']]"
통감자 감자튀김 만드는 법,http://www.10000recipe.com/recipe/7000878,"[['감자2개'], ['소금약간'], ['후추약간'], ['기름넉넉히']]"
"제철 봄의 보약 바지락 쑥 된장국 쑥국, 쑥 데치기",http://www.10000recipe.com/recipe/7000879,"[['된장2스푼'], ['물1000ml'], ['홍고추3개'], ['양파1/2개'], ['파10cm'], ['다진마늘1스푼'], ['두부1모'], ['쑥150g'], ['소금1/2스푼'], ['물500ml'], ['바지락200g'], ['소금1스푼'], ['물500ml']]"
쑥요리 쑥버무리 쑥설기 만드는법,http://www.10000recipe.com/recipe/7000880,"[['쑥150g'], ['습식맵쌀가루300g'], ['소금1/2t'], ['황설탕3T']]"
조기매운탕 만드는법,http://www.10000recipe.com/recipe/7000881,"[['조기4마리'], ['무200g'], ['양파1/2개'], ['대파1대'], ['홍고추1개'], ['쌀뜨물2L'], ['멸치액젓1T'], ['고춧가루3T'], ['국간장2T'], ['된장1T'], ['청주1T'], ['다진마늘1T'], ['생강가루1/2t'], ['후추약간']]"
돼지고기볶음고추장!,http://www.10000recipe.com/recipe/7000882,"[['돼지고기다짐육400g'], ['고추장1kg'], ['참기름2큰술'], ['생강술2~3큰술'], ['깨2~3큰술']]"
감자피자 만드는 법 간단한 감자요리,http://www.10000recipe.com/recipe/7000883,"[['감자2개'], ['소금약간'], ['후추약간'], ['설탕1작은술'], ['감자전분1.5큰술'], ['물2큰술'], ['기름충분히'], ['피자치즈취향껏']]"
"홈베이킹으로 빵집 부럽지 않은 프레즐, 프레첼 만들기",http://www.10000recipe.com/recipe/7000884,"[['강력분200g'], ['설탕5g'], ['소금3g'], ['이스트3g'], ['물115ml'], ['버터20g'], ['핑크솔트조금'], ['물500ml'], ['베이킹소다50g']]"
돌 전 아기(10개월) 간식 고구마치즈볼 만들기,http://www.10000recipe.com/recipe/7000885,"[['호박고구마1개'], ['아기치즈1장']]"
돌전 아기(10개월) 간식 고구마 사과 버무리 간단 레시피,http://www.10000recipe.com/recipe/7000886,"[['고구마1개'], ['사과1/4개'], ['쌀가루2T']]"
생일미역국 키조개요리 키조개미역국 조개미역국/키조개손질법,http://www.10000recipe.com/recipe/7000887,"[['키조개4개'], ['건미역50g'], ['쌀뜨물1.5L'], ['국간장2스푼'], ['참기름1스푼'], ['참기름1스푼'], ['맛술2스푼']]"
4월 봄제철 별미 생멸치요리 멸치카레튀김/생 멸치튀김,http://www.10000recipe.com/recipe/7000888,"[['생멸치20여마리'], ['식용유약간'], ['튀김가루1컵'], ['감자전분1/2컵'], ['카레가루2스푼'], ['찬물약간']]"
미역국,http://www.10000recipe.com/recipe/7000889,"[['미역1/3봉지'], ['쌀뜨물1.5L'], ['양파1개'], ['다진마늘1큰술'], ['참기름3큰술'], ['소금1/2큰술'], ['간장2큰술'], ['멸치액젓2큰술']]"
초간단 중국식 치킨볶음 알배추쌈 만드는법,http://www.10000recipe.com/recipe/7000890,"[['닭다리살1개'], ['알배추속잎6-8개'], ['빨간파프리카1/4개'], ['노란파프리카1/4개'], ['적양파1겹'], ['청양고추1개'], ['견과류1스푼'], ['쪽파1뿌리'], ['다진마늘1스푼'], ['굴소스1/2티스푼'], ['양조간장1/2티스푼'], ['참기름1티스푼'], ['후추약간']]"
고구마 그라탕 피자,http://www.10000recipe.com/recipe/7000891,"[['고구마2개'], ['베이컨3줄'], ['노란파프리카1/4'], ['올리브4개'], ['방울토마토5개'], ['토마토소스적당량'], ['모짜렐라치즈1컵'], ['마요네즈3큰술'], ['꿀1큰술']]"
#두부요리 #유부초밥 #두부유부초밥만들기 #다이어트 #두부유부초밥 #참치쌈장만들기,http://www.10000recipe.com/recipe/7000892,"[['유부170g'], ['두부300g'], ['계란2개'], ['소금1꼬집'], ['단무지20g'], ['참치쌈장1큰술'], ['밥4큰술']]"
집에서 장어 구이 양념 장어구이 양념장 소스 요리 만들기,http://www.10000recipe.com/recipe/7000893,"[['장어1마리400g'], ['고추장3큰술'], ['청주2큰술'], ['생강1큰술'], ['마늘1/2큰술'], ['설탕1/2큰술'], ['양파1/4개']]"
시간이 지나도 물나오지 않게 도라지오이무침 만드는법(오이도라지무침),http://www.10000recipe.com/recipe/7000894,"[['도라지200g'], ['오이1개'], ['양파1/2개'], ['다진마늘2/3T'], ['깨1.5T'], ['고추장1.5T'], ['고춧가루2T'], ['설탕1/2T'], ['식초3~4T'], ['올리고당2T'], ['간장1T'], ['굵은소금1T'], ['굵은소금1/2T'], ['올리고당1T'], ['식초2T'], ['굵은소금1/3T'], ['올리고당1T']]"
깻잎찜 전자레인지 2분만 넣어보세요,http://www.10000recipe.com/recipe/7000895,"[['깻잎40장'], ['대파1/2대'], ['양파1/2개'], ['마늘3알'], ['진간장2.5큰술'], ['멸치액젓1큰술'], ['참기름1큰술'], ['설탕1큰술'], ['고춧가루1큰술']]"
"원추리나물 독성 없이, 2가지 맛을 즐기자!",http://www.10000recipe.com/recipe/7000896,"[['원추리150g'], ['멸치액젓2숟가락'], ['참기름'], ['깨소금약간']]"
미나리 넣고 라면 끓여 보세요.,http://www.10000recipe.com/recipe/7000897,"[['미나리80g'], ['대파1/2대'], ['라면1봉'], ['고추기름2숟가락'], ['다진마늘1숟가락'], ['물600ml'], ['고춧가루1숟가락'], ['참치액1숟가락']]"
맥주 안주로 제격인 바삭한 '굴튀김',http://www.10000recipe.com/recipe/7000898,"[['굴200g'], ['부침가루또는튀김가루1컵'], ['달걀2개'], ['빵가루1컵'], ['식용유2컵'], ['타르타르소스취향껏'], ['레몬1/4개'], ['파슬리가루약간'], ['양파또는피클약간']]"
가죽나물장떡 만들기 가죽나물전 봄 제철 별미 간식,http://www.10000recipe.com/recipe/7000899,"[['가죽나물150g'], ['식초2'], ['찹쌀가루3'], ['부침가루6'], ['물200ml'], ['된장1/2'], ['고추장듬뿍1']]"
"분홍소세지만큼 쉬운, 초보자도 가능한 육전 만들기!",http://www.10000recipe.com/recipe/7000900,"[['한우우둔살300g'], ['계란4개'], ['밀가루1/3컵']]"
고소한 아침 두부부침 만들기,http://www.10000recipe.com/recipe/7000901,"[['부침용두부120g'], ['달걀2개'], ['대파초록부분1줄기'], ['소금2꼬집']]"
가래떡요리 에어프라이어 통가래떡꼬치 양념소스까지 간단하게!,http://www.10000recipe.com/recipe/7000902,"[['가래떡3개'], ['케찹3큰술'], ['간장0.5큰술'], ['고추장1큰술'], ['올리고당3큰술']]"
부추 부침개 바삭바삭 부추 부침개 만드는 법 간장 맛의 비밀 레시피까지 알려드릴게요,http://www.10000recipe.com/recipe/7000903,"[['부추1줌'], ['부침가루100ml'], ['튀김가루100ml'], ['물200ml'], ['간장1T'], ['유자청1T'], ['식초1/2T'], ['물1T']]"
고소하고 맛있는 치즈김치전 만들기,http://www.10000recipe.com/recipe/7000904,"[['묵은지1/4포기'], ['모짜렐라치즈1봉지'], ['부침가루1.5국자'], ['물150ml']]"
묵은지 들기름볶음 묵은지 김치 볶음 들기름 볶음 김치,http://www.10000recipe.com/recipe/7000905,"[['묵은지배추김치800g'], ['양파1개'], ['대파1/2'], ['청양고추1개'], ['멸치육수100ml'], ['참치액1T'], ['설탕1/2T'], ['마늘1/2T'], ['깨소금1T'], ['들기름3T'], ['식용유1T']]"
반숙 계란장 만들기 메추리알 장조림 레시피 유통기한 참고,http://www.10000recipe.com/recipe/7000906,"[['계란12개'], ['깐메추리알1봉지'], ['청양고추8개'], ['대파1대'], ['양파1/2개'], ['올리고당2'], ['물5'], ['간장5'], ['미림2'], ['깨소금4']]"
남보라 소시지전 편스토랑 레시피 마요네즈 한스푼의 효과,http://www.10000recipe.com/recipe/7000907,"[['소시지500g'], ['쌀가루1스푼'], ['전분가루1스푼'], ['소금1꼬집'], ['후춧가루약간'], ['물5스푼'], ['마요네즈1스푼'], ['식용유적당히']]"
유아식 반찬/간식 새우부추전 부치기,http://www.10000recipe.com/recipe/7000908,"[['새우80g'], ['부추40g'], ['양파40g'], ['달걀1개'], ['밀가루15g'], ['전분30g'], ['물30ml'], ['다진마늘1T'], ['식용유약간']]"
고추장 오이양파무침 레시피 쉬운 도시락밑반찬,http://www.10000recipe.com/recipe/7000909,"[['오이1개'], ['양파1/4개'], ['설탕1/2T'], ['고춧가루1.5스푼'], ['식초2T'], ['간장1T'], ['간마늘1t'], ['파1움큼'], ['통깨약간']]"
봄동김치 겉절이무침 황금레시피 도시락반찬요리,http://www.10000recipe.com/recipe/7000910,"[['봄동1포기'], ['고춧가루1T'], ['매실액기스1T'], ['멸치액젓1T'], ['간마늘1t'], ['설탕1t'], ['통깨약간']]"
мӢқл№өн”јмһҗ л§Ңл“Өкё° л°ҳмЈҪм—Ҷмқҙ мҙҲк°„лӢЁ н”јмһҗмӢқл№ө нҶ мҠӨнҠё л ҲмӢңн”ј,http://www.10000recipe.com/recipe/7000911,"[['лӘЁм§ңл\xa0җлқјм№ҳмҰҲкө¬л'], ['мӢқл№ө4к°ңкө¬л'], ['м–‘мҶЎмқҙлІ„м„Ҝкө¬л'], ['н–„кө¬л'], ['лё”лһҷмҳ¬лҰ¬лёҢкө¬л'], ['м–‘мҶЎмқҙлІ„м„Ҝкө¬л'], ['нҶ\xa0л§ҲнҶ\xa0мҠӨнҢҢкІҢнӢ°мҶҢмҠӨкө¬л'], ['мҠӨлҰ¬лқјм°ЁмҶҢмҠӨкө¬л'], ['нғҖл°”мҠӨмҪ”мҶҢмҠӨкө¬л'], ['нҶ\xa0л§ҲнҶ\xa0мјҖмІ©кө¬л']]"
мҳӨмқҙм–‘л°°м¶”мӮ¬кіј мғҗлҹ¬л“ң мҳӨн”Ҳ нҶ мҠӨнҠё лӢӨмқҙм–ҙнҠё мғҢл“ңмң„м№ҳ л§Ңл“Өкё°,http://www.10000recipe.com/recipe/7000912,"[['м–‘л°°м¶”1/4кө¬л'], ['мӮ¬кіј1/4кө¬л'], ['мҳӨмқҙ1/2кө¬л'], ['к°ҲлҰӯл§Ҳмҡ”л„ӨмҰҲ2мҠӨн‘јкө¬л'], ['нӣ„м¶”кө¬л'], ['л•…мҪ©лІ„н„°2мҠӨн‘јкө¬л'], ['л•…мҪ©л¶„нғңкө¬л']]"
오이크림치즈토스트 다이어트 샌드위치 만들기 오이절임 토스트,http://www.10000recipe.com/recipe/7000913,"[['식빵2개'], ['오이1/2'], ['사과1/4'], ['소금'], ['후추'], ['올리브오일'], ['갈릭마요네즈2스푼'], ['크림치즈']]"
짭짤이 토마토로 간단 피자 만들기,http://www.10000recipe.com/recipe/7000914,"[['짭짤이토마토2개'], ['아스파라거스2개'], ['만두5개'], ['모짜렐라치즈취향껏'], ['핫소스약간']]"
초간단 부추무침 까나리액젓으로..,http://www.10000recipe.com/recipe/7000915,"[['부추300g'], ['까나리액젓1.5T'], ['고춧가루1.5T'], ['다진마늘1/2T'], ['매실청1T'], ['생강청1t'], ['깨가루1T']]"
"[뉴스턴트] 앞으로 냉동 떡갈비, 동그랑땡이 있다면 난자완스 만들자",http://www.10000recipe.com/recipe/7000916,"[['떡갈비15개'], ['청피망1/2개'], ['홍피망1/2개'], ['죽순45g'], ['표고버섯2개'], ['마늘5개'], ['청경채1개'], ['대파1/2대'], ['간장1/2숟가락'], ['맛술1숟가락'], ['굴소스1숟가락'], ['후추약간'], ['전분물2숟가락'], ['물2종이컵'], ['참기름1숟가락'], ['식용유적당량']]"
